is_member_true,score_lr,score_rf,pred_lr,pred_rf
1,0.5014097579685965,0.595,1,1
1,0.5006459502189257,0.585,1,1
1,0.50293746339455,0.635,1,1
1,0.500288228411585,0.565,1,1
1,0.5006660402580797,0.58,1,1
1,0.5015671595861816,0.625,1,1
1,0.4995978157971357,0.6,0,1
1,0.5016293364928405,0.6,1,1
1,0.5026504458113508,0.65,1,1
1,0.5026433426537827,0.65,1,1
1,0.49993431887645123,0.6,0,1
1,0.5010271115041739,0.61,1,1
1,0.5027456980148204,0.64,1,1
1,0.4995901622011266,0.57,0,1
1,0.5003479909047617,0.585,1,1
1,0.5011336121120058,0.595,1,1
1,0.5011955105828659,0.595,1,1
1,0.5029109578355799,0.635,1,1
1,0.500892264620636,0.59,1,1
1,0.5015358262460263,0.635,1,1
1,0.5011843602166616,0.595,1,1
1,0.5028452442715267,0.63,1,1
1,0.5010688610587553,0.615,1,1
1,0.5012554027112365,0.605,1,1
1,0.5024940710438733,0.63,1,1
1,0.5029681704036685,0.645,1,1
1,0.5003715190307947,0.56,1,1
1,0.5014586421837054,0.645,1,1
1,0.499827781649494,0.6,0,1
1,0.49965474283689815,0.575,0,1
1,0.5014867268946959,0.585,1,1
1,0.501990083178044,0.61,1,1
1,0.4992607676835,0.58,0,1
1,0.49967463036158033,0.595,0,1
1,0.5007926940623669,0.575,1,1
1,0.5027528976418392,0.65,1,1
1,0.500851691368817,0.57,1,1
1,0.4991492984892,0.585,0,1
1,0.4998999766598856,0.54,0,1
1,0.5007113544246652,0.575,1,1
1,0.5021479717041344,0.595,1,1
1,0.5006911052881606,0.575,1,1
1,0.5000056389818403,0.55,1,1
1,0.5015289696272572,0.645,1,1
1,0.4994912406333979,0.55,0,1
1,0.49953373048006106,0.59,0,1
1,0.4999388986298053,0.555,0,1
1,0.49946612759323544,0.585,0,1
1,0.5018809868393715,0.62,1,1
1,0.5005916057040989,0.57,1,1
1,0.5015574487751447,0.625,1,1
1,0.50125994584868,0.61,1,1
1,0.4994396845400275,0.58,0,1
1,0.5027384720921121,0.65,1,1
1,0.50100180210686,0.58,1,1
1,0.4992789888583334,0.565,0,1
1,0.5001715324677452,0.595,1,1
1,0.5021932575652429,0.645,1,1
1,0.501844184711358,0.615,1,1
1,0.49943312121385275,0.58,0,1
1,0.501432486886086,0.64,1,1
1,0.5000070809976973,0.55,1,1
1,0.5028815678204771,0.64,1,1
1,0.5029859746040449,0.65,1,1
1,0.5006223507394623,0.585,1,1
1,0.5005347528017428,0.595,1,1
1,0.5023111709566931,0.625,1,1
1,0.5029017448883287,0.64,1,1
1,0.5014302953831876,0.635,1,1
1,0.500760770132217,0.585,1,1
1,0.5017201142345817,0.65,1,1
1,0.5025664694628884,0.645,1,1
1,0.5009983737038697,0.585,1,1
1,0.501183135173397,0.6,1,1
1,0.4996755892202172,0.565,0,1
1,0.4995715212252748,0.595,0,1
1,0.4993368840609176,0.595,0,1
1,0.50102768950038,0.615,1,1
1,0.5000122179119106,0.555,1,1
1,0.5002794664819841,0.565,1,1
1,0.5006709114652925,0.585,1,1
1,0.5009664978121877,0.59,1,1
1,0.5016441900246944,0.64,1,1
1,0.5029603757282153,0.635,1,1
1,0.5028991432636004,0.64,1,1
1,0.5017817913615417,0.61,1,1
1,0.5010938348783497,0.61,1,1
1,0.5013070352151052,0.61,1,1
1,0.5018313252921204,0.62,1,1
1,0.5029799651573469,0.65,1,1
1,0.5016422716111423,0.64,1,1
1,0.5004752783897356,0.56,1,1
1,0.5012720492010171,0.6,1,1
1,0.5005485655130596,0.595,1,1
1,0.49978461019964276,0.56,0,1
1,0.5005120721378696,0.585,1,1
1,0.5003102319050513,0.58,1,1
1,0.5010419731890132,0.61,1,1
1,0.5021445179168635,0.6,1,1
1,0.5015892388824874,0.625,1,1
1,0.5013962631061045,0.64,1,1
1,0.5027082881854138,0.65,1,1
1,0.49933175718806616,0.585,0,1
1,0.5014943247323488,0.635,1,1
1,0.5010913865707786,0.615,1,1
1,0.5027473348516114,0.64,1,1
1,0.4999397639050659,0.56,0,1
1,0.49954175855121363,0.57,0,1
1,0.5028013690209793,0.63,1,1
1,0.49952261529519104,0.565,0,1
1,0.5029415426660677,0.64,1,1
1,0.5016893992250913,0.65,1,1
1,0.5009698956477437,0.58,1,1
1,0.5027339803355402,0.645,1,1
1,0.49940781291350855,0.59,0,1
1,0.4993079779652505,0.585,0,1
1,0.5005295898512141,0.58,1,1
1,0.5011313686839864,0.625,1,1
1,0.500828788377156,0.59,1,1
1,0.5010359496169849,0.615,1,1
1,0.5026967463039949,0.65,1,1
1,0.5028944831368742,0.64,1,1
1,0.5013897770903387,0.64,1,1
1,0.5024538603281992,0.625,1,1
1,0.5014554576238617,0.645,1,1
1,0.5014631041482733,0.65,1,1
1,0.502346535557252,0.635,1,1
1,0.5029415042615516,0.64,1,1
1,0.5014949869966495,0.635,1,1
1,0.5014838904542706,0.635,1,1
1,0.5013114546205603,0.61,1,1
1,0.5015843809659675,0.62,1,1
1,0.5013826295353664,0.595,1,1
1,0.5025076436422151,0.63,1,1
1,0.501238901239517,0.585,1,1
1,0.499987797912401,0.56,0,1
1,0.4996034651786435,0.575,0,1
1,0.5028936018653355,0.64,1,1
1,0.5005819930336164,0.59,1,1
1,0.5011380583023141,0.625,1,1
1,0.5011248596629803,0.625,1,1
1,0.4992788399785036,0.585,0,1
1,0.5013591491681111,0.61,1,1
1,0.5019922814423625,0.61,1,1
1,0.4994393250420211,0.58,0,1
1,0.5019772789952079,0.605,1,1
1,0.5013290311358611,0.605,1,1
1,0.5022181823476722,0.645,1,1
1,0.5028416534954797,0.635,1,1
1,0.501214145782572,0.58,1,1
1,0.5007323144659405,0.58,1,1
1,0.5019717895021465,0.61,1,1
1,0.5015410373857819,0.63,1,1
1,0.50163034225891,0.6,1,1
1,0.5006743798333702,0.58,1,1
1,0.5011984259340487,0.595,1,1
1,0.49919116902134086,0.58,0,1
1,0.49925940870566976,0.58,0,1
1,0.5027299004477368,0.65,1,1
1,0.4991515591061019,0.585,0,1
1,0.5014844087965131,0.58,1,1
1,0.5011113564844206,0.6,1,1
1,0.5013658145519065,0.645,1,1
1,0.5028012444401885,0.63,1,1
1,0.5029927141220104,0.645,1,1
1,0.5022580763867606,0.63,1,1
1,0.5027561409957093,0.645,1,1
1,0.49989561573464364,0.61,0,1
1,0.4991817438730275,0.585,0,1
1,0.5011618195690745,0.605,1,1
1,0.5000294728322013,0.55,1,1
1,0.5011428124949735,0.625,1,1
1,0.5011031398520309,0.59,1,1
1,0.5006573162760397,0.58,1,1
1,0.5029791248082861,0.65,1,1
1,0.5026440310060353,0.65,1,1
1,0.5020725641528908,0.605,1,1
1,0.5005107803911494,0.585,1,1
1,0.5023367995106428,0.635,1,1
1,0.49919676320015116,0.58,0,1
1,0.500169745678364,0.595,1,1
1,0.5016903190275099,0.65,1,1
1,0.5004753832522374,0.59,1,1
1,0.499281050887378,0.585,0,1
1,0.5014359927666842,0.645,1,1
1,0.5012909736802487,0.6,1,1
1,0.5024849853887515,0.63,1,1
1,0.49931013911155214,0.59,0,1
1,0.5013257649255407,0.615,1,1
1,0.5021353014687382,0.62,1,1
1,0.5006212687299403,0.585,1,1
1,0.5011623083074217,0.62,1,1
1,0.500912172957376,0.59,1,1
1,0.5009007859324875,0.585,1,1
1,0.5019673115698531,0.63,1,1
1,0.5010960595316947,0.615,1,1
1,0.5001126248412388,0.565,1,1
1,0.5029779897855866,0.65,1,1
1,0.4992214819276086,0.575,0,1
1,0.5005927951256118,0.59,1,1
1,0.5015934190432997,0.635,1,1
1,0.5023996737070924,0.63,1,1
1,0.501114164095312,0.605,1,1
1,0.5004894273747781,0.565,1,1
1,0.5011421984176868,0.605,1,1
1,0.5005583852795884,0.595,1,1
1,0.5011450840569979,0.62,1,1
1,0.5028187564314837,0.64,1,1
1,0.49997307730310275,0.55,0,1
1,0.5022862313806029,0.645,1,1
1,0.5011971215851807,0.6,1,1
1,0.5016075156736582,0.625,1,1
1,0.5000348728358309,0.55,1,1
1,0.5009801439352822,0.585,1,1
1,0.5007404319210368,0.58,1,1
1,0.5024914094913938,0.63,1,1
1,0.5009029095536979,0.585,1,1
1,0.5027166643986544,0.65,1,1
1,0.501554659489806,0.605,1,1
1,0.5025629650644665,0.64,1,1
1,0.499670482381118,0.565,0,1
1,0.5021354031913674,0.62,1,1
1,0.5010157358321554,0.595,1,1
1,0.5013381860961151,0.625,1,1
1,0.5011661488554089,0.62,1,1
1,0.4994932278459783,0.58,0,1
1,0.5013463871011425,0.595,1,1
1,0.5030062029900378,0.645,1,1
1,0.5001131452108641,0.565,1,1
1,0.5015780854842996,0.615,1,1
1,0.5003396700527716,0.585,1,1
1,0.49960555169622123,0.6,0,1
1,0.4998759250221874,0.555,0,1
1,0.5020902282327979,0.59,1,1
1,0.5027757381680106,0.625,1,1
1,0.4992101202387737,0.575,0,1
1,0.5028810628515172,0.64,1,1
1,0.49950448963803884,0.55,0,1
1,0.5016659869886649,0.635,1,1
1,0.5012838537236394,0.595,1,1
1,0.501034243086497,0.61,1,1
1,0.5007899346011113,0.59,1,1
1,0.5010708138860475,0.61,1,1
1,0.5019794626357407,0.61,1,1
1,0.5015655438030254,0.615,1,1
1,0.50016630166396,0.595,1,1
1,0.5029414882777583,0.64,1,1
1,0.4994538908517543,0.58,0,1
1,0.49999917564959473,0.55,0,1
1,0.5016197869082891,0.6,1,1
1,0.5023947023668124,0.635,1,1
1,0.5027215088449924,0.65,1,1
1,0.5003739154208142,0.595,1,1
1,0.5009656344856899,0.585,1,1
1,0.5008562166204629,0.575,1,1
1,0.5025362322678326,0.63,1,1
1,0.5009254203397513,0.585,1,1
1,0.5026298585669757,0.65,1,1
1,0.5014017013392338,0.585,1,1
1,0.5012433950879404,0.595,1,1
1,0.499634136045441,0.56,0,1
1,0.5005725408705468,0.575,1,1
1,0.5006344436289302,0.59,1,1
1,0.5003919934586548,0.56,1,1
1,0.5009270195751193,0.58,1,1
1,0.5004670832503125,0.555,1,1
1,0.5012922900120222,0.595,1,1
1,0.5008883137938727,0.59,1,1
1,0.5013643987650734,0.595,1,1
1,0.5012584733910985,0.605,1,1
1,0.5026306441458056,0.65,1,1
1,0.5015499996901321,0.595,1,1
1,0.5009798164400003,0.585,1,1
1,0.5026811413607144,0.65,1,1
1,0.5012169362716741,0.595,1,1
1,0.5018535318888425,0.62,1,1
1,0.5027913613984596,0.625,1,1
1,0.5028318032985755,0.64,1,1
1,0.4994955043627281,0.58,0,1
1,0.5028738995100049,0.64,1,1
1,0.5012988892430733,0.605,1,1
1,0.5003527455023311,0.56,1,1
1,0.501609967549078,0.6,1,1
1,0.5011275008349213,0.62,1,1
1,0.5014247815734542,0.635,1,1
1,0.49984030055665957,0.565,0,1
1,0.5012927106748771,0.6,1,1
1,0.5019519340778751,0.625,1,1
1,0.5014208385923578,0.635,1,1
1,0.5029342396523054,0.635,1,1
1,0.5010080154712161,0.585,1,1
1,0.5018720206958426,0.625,1,1
1,0.5013194098609023,0.615,1,1
1,0.49966938737348754,0.6,0,1
1,0.5029161587610083,0.645,1,1
1,0.5013284952955109,0.605,1,1
1,0.5014146438576602,0.6,1,1
1,0.5002013117102025,0.57,1,1
1,0.4996933896410183,0.57,0,1
1,0.5007989730778863,0.59,1,1
1,0.4991807899660484,0.585,0,1
1,0.5019773683320435,0.605,1,1
1,0.5026289467269717,0.65,1,1
1,0.502215676342756,0.64,1,1
1,0.5009273416241207,0.58,1,1
1,0.5002997651990354,0.565,1,1
1,0.5016655459951106,0.635,1,1
1,0.5006466337715482,0.585,1,1
1,0.5009485661112291,0.585,1,1
1,0.5020008598544514,0.605,1,1
1,0.4991987272183308,0.58,0,1
1,0.5026259966144379,0.65,1,1
1,0.5017883948718943,0.615,1,1
1,0.4993383919194264,0.57,0,1
1,0.5014960254061711,0.635,1,1
1,0.49978237005169374,0.595,0,1
1,0.5002682602122858,0.57,1,1
1,0.5005724012145564,0.575,1,1
1,0.5018981828158998,0.625,1,1
1,0.5011961600528082,0.595,1,1
1,0.4993684095148666,0.585,0,1
1,0.5016307200638429,0.6,1,1
1,0.5024710267725365,0.635,1,1
1,0.5028135122851245,0.63,1,1
1,0.4991786645522357,0.585,0,1
1,0.5017954983681844,0.62,1,1
1,0.500790611079968,0.575,1,1
1,0.5025968595559234,0.655,1,1
1,0.5009348070572602,0.585,1,1
1,0.5011986664006562,0.595,1,1
1,0.5025303806383837,0.635,1,1
1,0.5027611501013846,0.64,1,1
1,0.5026286356356396,0.65,1,1
1,0.49975665817003695,0.575,0,1
1,0.4991904992259224,0.58,0,1
1,0.5003733469954721,0.56,1,1
1,0.5027666185290081,0.635,1,1
1,0.5000359399889854,0.55,1,1
1,0.5019668163415054,0.63,1,1
1,0.5014473939346259,0.645,1,1
1,0.5005537377712507,0.575,1,1
1,0.4999650846186865,0.54,0,1
1,0.5012268730394502,0.585,1,1
1,0.5003547564316136,0.56,1,1
1,0.5013709727106924,0.6,1,1
1,0.49956983806821803,0.565,0,1
1,0.50148586104093,0.635,1,1
1,0.5016164109910378,0.63,1,1
1,0.5013253593285839,0.615,1,1
1,0.5014204083278839,0.635,1,1
1,0.5013731546257526,0.645,1,1
1,0.5016045386681899,0.63,1,1
1,0.5007262387684338,0.58,1,1
1,0.4993164532026315,0.585,0,1
1,0.5007446363650094,0.59,1,1
1,0.5005043340640003,0.575,1,1
1,0.5022714678523577,0.63,1,1
1,0.49928930116112263,0.585,0,1
1,0.5015123926157856,0.64,1,1
1,0.5025277430838424,0.635,1,1
1,0.5008037735978655,0.575,1,1
1,0.4991761456581712,0.585,0,1
1,0.500146724253211,0.56,1,1
1,0.4998834481537059,0.55,0,1
1,0.5026691723394892,0.65,1,1
1,0.5024134690512632,0.625,1,1
1,0.5008553519839887,0.58,1,1
1,0.5013822945244565,0.655,1,1
1,0.5029826274283636,0.65,1,1
1,0.5004833575583428,0.59,1,1
1,0.49942684847942004,0.58,0,1
1,0.5003381638576581,0.56,1,1
1,0.500303259203181,0.565,1,1
1,0.5013060284706571,0.61,1,1
1,0.5024611629106273,0.64,1,1
1,0.5007183313113681,0.565,1,1
1,0.5027543405494315,0.645,1,1
1,0.5009697654781253,0.58,1,1
1,0.5006157872158952,0.585,1,1
1,0.4999963740111904,0.595,0,1
1,0.5003149614156519,0.58,1,1
1,0.5016724220553259,0.635,1,1
1,0.5002223451944008,0.575,1,1
1,0.50004101876727,0.56,1,1
1,0.5009805418056454,0.585,1,1
1,0.501345999740885,0.635,1,1
1,0.5013898122606024,0.64,1,1
1,0.5005659971244839,0.575,1,1
1,0.4996731413146366,0.565,0,1
1,0.5019292047088005,0.625,1,1
1,0.4999737138294509,0.555,0,1
1,0.5004333966414384,0.595,1,1
1,0.5003008312460785,0.565,1,1
1,0.5010090685012355,0.595,1,1
1,0.5006156199196563,0.585,1,1
1,0.5026673651197637,0.65,1,1
1,0.5026771072630836,0.65,1,1
1,0.5029818225794789,0.66,1,1
1,0.5017452698850858,0.595,1,1
1,0.49928256954019057,0.585,0,1
1,0.5010054678378631,0.595,1,1
1,0.5025778159433449,0.65,1,1
1,0.5023406159127543,0.64,1,1
1,0.5016325019354336,0.635,1,1
1,0.501369949669958,0.6,1,1
1,0.4992730942095388,0.58,0,1
1,0.5019574097243872,0.63,1,1
1,0.5006121603238113,0.585,1,1
1,0.5026930807823479,0.65,1,1
1,0.5007985166170891,0.58,1,1
1,0.5012367563727325,0.585,1,1
1,0.500989590425515,0.58,1,1
1,0.5003291925896094,0.585,1,1
1,0.5007251621329651,0.555,1,1
1,0.5028971852140027,0.645,1,1
1,0.5021197720828072,0.6,1,1
1,0.4991949899900485,0.58,0,1
1,0.49975768387879477,0.575,0,1
1,0.5008408367778373,0.585,1,1
1,0.4992950173122157,0.585,0,1
1,0.5005048475051197,0.575,1,1
1,0.5018509326513128,0.62,1,1
1,0.5017558767954604,0.6,1,1
1,0.5015765106495861,0.62,1,1
1,0.50005459993972,0.56,1,1
1,0.5016521530885546,0.6,1,1
1,0.5027423971934957,0.65,1,1
1,0.5007145103658585,0.575,1,1
1,0.5013090305524267,0.605,1,1
1,0.5001333881433836,0.56,1,1
1,0.5008848821513808,0.59,1,1
1,0.49982150188509633,0.56,0,1
1,0.503010105809959,0.645,1,1
1,0.4998648763473479,0.56,0,1
1,0.5014879421962749,0.635,1,1
1,0.5014321033602286,0.635,1,1
1,0.4998468510163254,0.6,0,1
1,0.5005024812516705,0.57,1,1
1,0.5029228176515733,0.645,1,1
1,0.49955348551145956,0.575,0,1
1,0.5011933208380338,0.595,1,1
1,0.49924659908738767,0.58,0,1
1,0.5011674308884652,0.62,1,1
1,0.5024699452798891,0.635,1,1
1,0.5018499508503113,0.62,1,1
1,0.5001500391644403,0.585,1,1
1,0.5017928135772516,0.615,1,1
1,0.5014620802735367,0.65,1,1
1,0.5014590913409714,0.64,1,1
1,0.5021996679264786,0.65,1,1
1,0.5029923165431451,0.645,1,1
1,0.5001443578677408,0.56,1,1
1,0.5018166697261709,0.62,1,1
1,0.500717843886753,0.585,1,1
1,0.5003090859400989,0.575,1,1
1,0.500894807050568,0.585,1,1
1,0.5021508307004875,0.6,1,1
1,0.5007879345555718,0.575,1,1
1,0.5026919543231194,0.65,1,1
1,0.5001672266395535,0.565,1,1
1,0.5012901914119169,0.6,1,1
1,0.5018965408001733,0.625,1,1
1,0.502958446760506,0.64,1,1
1,0.5017152616366358,0.655,1,1
1,0.5029403550790316,0.64,1,1
1,0.5005028491869099,0.57,1,1
1,0.501563382537657,0.595,1,1
1,0.501310265428634,0.61,1,1
1,0.5029286098855215,0.64,1,1
1,0.5026896394207345,0.65,1,1
1,0.5019767835215251,0.605,1,1
1,0.5013733127688078,0.645,1,1
1,0.4997433335629745,0.57,0,1
1,0.49981319264094104,0.56,0,1
1,0.5013023645161245,0.605,1,1
1,0.5007239722142605,0.57,1,1
1,0.5014913319659483,0.64,1,1
1,0.4999307003011685,0.56,0,1
1,0.5013641468493258,0.635,1,1
1,0.49930720282871865,0.59,0,1
1,0.4993439820030611,0.565,0,1
1,0.4999420642348265,0.56,0,1
1,0.5017681112682578,0.595,1,1
1,0.49998677501086236,0.595,0,1
1,0.5010389953048527,0.605,1,1
1,0.5024345367908525,0.61,1,1
1,0.4995300507105147,0.57,0,1
1,0.5008142526158146,0.57,1,1
1,0.4996109193807452,0.6,0,1
1,0.5016449194751029,0.605,1,1
1,0.5015894046640048,0.595,1,1
1,0.5008633909694356,0.59,1,1
1,0.4996556780390343,0.6,0,1
1,0.5009897104992872,0.58,1,1
1,0.5016777851766439,0.64,1,1
1,0.5012799949444336,0.585,1,1
1,0.5001023609787756,0.57,1,1
1,0.5015943196181022,0.635,1,1
1,0.5010642389913645,0.59,1,1
1,0.5027199497786584,0.655,1,1
1,0.5004907847860587,0.585,1,1
1,0.4992397998408434,0.58,0,1
1,0.501692251751728,0.605,1,1
1,0.5007136477122656,0.565,1,1
1,0.5009014966818517,0.585,1,1
1,0.5028612223585265,0.635,1,1
1,0.49914331787272165,0.585,0,1
1,0.5029231342863437,0.645,1,1
1,0.5009533007354471,0.585,1,1
1,0.5010076465270235,0.595,1,1
1,0.5000670108234122,0.595,1,1
1,0.5005334920953817,0.59,1,1
1,0.5011731580621237,0.62,1,1
1,0.501589300974682,0.625,1,1
1,0.5029073410586464,0.645,1,1
1,0.49923174774773543,0.575,0,1
1,0.501478276615261,0.585,1,1
1,0.5010854911198357,0.59,1,1
1,0.5014675542238645,0.63,1,1
1,0.5008823872180617,0.59,1,1
1,0.5012615973547837,0.6,1,1
1,0.5016274547996721,0.63,1,1
1,0.49964507678712294,0.565,0,1
1,0.5000071968974189,0.545,1,1
1,0.5028390950635282,0.64,1,1
1,0.5002618049451294,0.57,1,1
1,0.5003392691318954,0.56,1,1
1,0.4996545390692637,0.57,0,1
1,0.4998675675102942,0.605,0,1
1,0.5005120259096808,0.585,1,1
1,0.5010921814247373,0.615,1,1
1,0.5027515420621091,0.645,1,1
1,0.5004059154047094,0.56,1,1
1,0.5013732259194432,0.645,1,1
1,0.5015573019944967,0.625,1,1
1,0.5013993766237124,0.645,1,1
1,0.4999331392788794,0.555,0,1
1,0.5026605166054078,0.65,1,1
1,0.5023246346948849,0.64,1,1
1,0.49916869964093064,0.585,0,1
1,0.5006225952495769,0.585,1,1
1,0.5009246991737119,0.585,1,1
1,0.5022216492479272,0.635,1,1
1,0.5007647350561888,0.58,1,1
1,0.49998312245490784,0.595,0,1
1,0.5000875630118107,0.6,1,1
1,0.5010238753728026,0.59,1,1
1,0.501971716917772,0.61,1,1
1,0.5008369786022225,0.58,1,1
1,0.5008175339750411,0.565,1,1
1,0.5012889360238292,0.6,1,1
1,0.5012587955292065,0.605,1,1
1,0.5011881324821791,0.595,1,1
1,0.5012256021019516,0.58,1,1
1,0.5001016389105729,0.57,1,1
1,0.5008920279714351,0.59,1,1
1,0.501508663153417,0.585,1,1
1,0.500954848197797,0.585,1,1
1,0.5026287486616849,0.65,1,1
1,0.5028962587391292,0.645,1,1
1,0.502883981277931,0.64,1,1
1,0.5012251418346012,0.585,1,1
1,0.5012327876840637,0.58,1,1
1,0.5028601422864474,0.635,1,1
1,0.5025283566602304,0.635,1,1
1,0.5024037640284872,0.63,1,1
1,0.5014772398611426,0.64,1,1
1,0.5016026512465986,0.63,1,1
1,0.5002961293778394,0.565,1,1
1,0.5006954820636831,0.575,1,1
1,0.5027671325297788,0.635,1,1
1,0.5015938863979746,0.635,1,1
1,0.5024389783436706,0.615,1,1
1,0.5019371176950698,0.62,1,1
1,0.5017815224889685,0.61,1,1
1,0.5021118762308088,0.6,1,1
1,0.49939584241301627,0.575,0,1
1,0.502886936726098,0.64,1,1
1,0.5010778807343034,0.615,1,1
1,0.502374266489818,0.64,1,1
1,0.5002169070631738,0.58,1,1
1,0.5029767785440009,0.655,1,1
1,0.5029813990583455,0.66,1,1
1,0.5015280625824119,0.635,1,1
1,0.5005691247029176,0.595,1,1
1,0.5028385010186767,0.64,1,1
1,0.4999377055612348,0.56,0,1
1,0.5029363160058923,0.635,1,1
1,0.5011612376743331,0.615,1,1
1,0.5009006355677743,0.585,1,1
1,0.5016580713666426,0.635,1,1
1,0.4994494217363874,0.58,0,1
1,0.49927721958421095,0.585,0,1
1,0.5012550971297633,0.605,1,1
1,0.4991876153249167,0.58,0,1
1,0.5026567189999597,0.65,1,1
1,0.49915233382305907,0.585,0,1
1,0.5027735616285502,0.63,1,1
1,0.5026799883318834,0.65,1,1
1,0.5007939263608276,0.575,1,1
1,0.5024642425863745,0.635,1,1
1,0.500249929851793,0.57,1,1
1,0.5004697224408521,0.56,1,1
1,0.5002958246145156,0.565,1,1
1,0.501426186124666,0.635,1,1
1,0.49918865944817137,0.58,0,1
1,0.49932779017922907,0.585,0,1
1,0.5014141589917009,0.6,1,1
1,0.5011882194043928,0.595,1,1
1,0.4992057367651881,0.575,0,1
1,0.5009941276880823,0.58,1,1
1,0.5028300182842719,0.645,1,1
1,0.4994289756204151,0.58,0,1
1,0.4995352888624516,0.575,0,1
1,0.5023902329263782,0.645,1,1
1,0.5016783995285786,0.64,1,1
1,0.5028751730262908,0.64,1,1
1,0.5005032048859653,0.57,1,1
1,0.49914634876138436,0.585,0,1
1,0.501080917973089,0.62,1,1
1,0.501775448023657,0.595,1,1
1,0.5028593432246755,0.635,1,1
1,0.5005543394917895,0.575,1,1
1,0.4994610723865191,0.58,0,1
1,0.5026479921110786,0.65,1,1
1,0.5004681105809432,0.585,1,1
1,0.5014042420720162,0.58,1,1
1,0.5023656507376221,0.64,1,1
1,0.5013656621245166,0.595,1,1
1,0.49922060399331836,0.575,0,1
1,0.502940404575408,0.64,1,1
1,0.5024552151506462,0.625,1,1
1,0.49967753827991546,0.565,0,1
1,0.5013324483752073,0.61,1,1
1,0.5001529884975737,0.56,1,1
1,0.5016034907322168,0.63,1,1
1,0.503000841110985,0.645,1,1
1,0.49930478883268054,0.585,0,1
1,0.5007491512585874,0.585,1,1
1,0.4992699421338355,0.58,0,1
1,0.5008282421853706,0.58,1,1
1,0.49915778029461433,0.57,0,1
1,0.5021742687921531,0.63,1,1
1,0.5015624761987637,0.625,1,1
1,0.49921803040729457,0.575,0,1
1,0.50224508222832,0.625,1,1
1,0.5005045283410556,0.59,1,1
1,0.49979212615588864,0.59,0,1
1,0.5013879549788799,0.65,1,1
1,0.5014827871505093,0.635,1,1
1,0.5013831257785216,0.655,1,1
1,0.5012334871275105,0.58,1,1
1,0.5012731846521437,0.6,1,1
1,0.5027813533220764,0.62,1,1
1,0.5012829257919028,0.59,1,1
1,0.5029321825735488,0.64,1,1
1,0.49952625698870157,0.59,0,1
1,0.500193005351755,0.57,1,1
1,0.501375614289492,0.6,1,1
1,0.49915935126516414,0.585,0,1
1,0.49990732436308793,0.555,0,1
1,0.5004090834686199,0.56,1,1
1,0.5016219817416708,0.63,1,1
1,0.501714270800071,0.59,1,1
1,0.5022129815320318,0.645,1,1
1,0.5014774862435086,0.64,1,1
1,0.5006101703072825,0.585,1,1
1,0.5016915363830249,0.605,1,1
1,0.501255110915292,0.605,1,1
1,0.5023313638354268,0.635,1,1
1,0.4997222628083168,0.565,0,1
1,0.5008240931647381,0.565,1,1
1,0.5026194569245803,0.645,1,1
1,0.5007322584850329,0.58,1,1
1,0.5011910464711963,0.595,1,1
1,0.5000056491051001,0.595,1,1
1,0.5011909203297295,0.595,1,1
1,0.5003045188652582,0.565,1,1
1,0.5017996805484882,0.615,1,1
1,0.5010666946892092,0.615,1,1
1,0.5014066897826612,0.575,1,1
1,0.5000816739995014,0.565,1,1
1,0.5011585437466713,0.605,1,1
1,0.501406635883795,0.635,1,1
1,0.5009090169540334,0.59,1,1
1,0.49960954495635507,0.575,0,1
1,0.5001723974885799,0.57,1,1
1,0.500158885617692,0.565,1,1
1,0.5017370280443256,0.595,1,1
1,0.5008668145589381,0.575,1,1
1,0.5015355145735804,0.58,1,1
1,0.4994650906132653,0.58,0,1
1,0.5027470997470277,0.64,1,1
1,0.49981039931563914,0.6,0,1
1,0.5026888474107689,0.65,1,1
1,0.4991877410247031,0.585,0,1
1,0.5011912355599859,0.595,1,1
1,0.5015665505459491,0.625,1,1
1,0.5026597962989647,0.65,1,1
1,0.5005184910075076,0.59,1,1
1,0.4999318669814843,0.55,0,1
1,0.4992002247565855,0.575,0,1
1,0.5012208415066483,0.585,1,1
1,0.5006815616100745,0.585,1,1
1,0.5010486382020319,0.615,1,1
1,0.4993469072022473,0.565,0,1
1,0.5025606151767192,0.63,1,1
1,0.501043356372079,0.61,1,1
1,0.49960781842047175,0.595,0,1
1,0.5021189299964891,0.6,1,1
1,0.49968067737527894,0.565,0,1
1,0.5008750580143138,0.585,1,1
1,0.500582819998133,0.565,1,1
1,0.500964456636417,0.59,1,1
1,0.5009633098907766,0.59,1,1
1,0.5017491286402881,0.59,1,1
1,0.5025884192332357,0.655,1,1
1,0.5028442984865604,0.63,1,1
1,0.5026829839737874,0.65,1,1
1,0.5000288190768037,0.55,1,1
1,0.5005424872667095,0.58,1,1
1,0.5028708344511518,0.64,1,1
1,0.49951655344453516,0.56,0,1
1,0.49921867010293414,0.585,0,1
1,0.5015388476518576,0.63,1,1
1,0.5028736566615284,0.64,1,1
1,0.5028100347945077,0.635,1,1
1,0.4992292101084899,0.58,0,1
1,0.5005844894549906,0.59,1,1
1,0.5026565468411242,0.65,1,1
1,0.49962393012718465,0.6,0,1
1,0.5010763530697444,0.61,1,1
1,0.5021119490611881,0.6,1,1
1,0.5004673778947486,0.56,1,1
1,0.49988919966181655,0.61,0,1
1,0.4999139389641093,0.605,0,1
1,0.5027618768582713,0.64,1,1
1,0.5012009121240285,0.595,1,1
1,0.4998542174192679,0.56,0,1
